@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
0.156,0.157,6.043,p
2.946,9.874,2.125,n
7.209,1.003,1.606,n
9.305,5.583,4.581,n
0.152,0.080,1.521,p
9.086,1.834,0.332,n
0.363,0.432,4.875,p
0.677,0.071,6.024,p
0.172,0.053,0.968,p
0.280,0.258,1.922,p
8.996,7.819,2.786,n
0.672,0.246,4.937,p
0.485,0.361,1.711,p
8.557,1.056,8.094,n
6.560,7.212,2.604,n
5.156,9.622,0.362,p
4.937,0.534,5.307,n
0.410,0.210,6.125,p
0.468,0.090,1.569,p
0.375,0.503,8.343,p
0.173,0.690,0.871,p
0.082,0.881,7.843,p
0.199,0.414,1.978,p
0.622,0.303,8.901,p
0.208,0.174,6.523,p
0.386,0.517,6.946,p
7.872,2.045,9.843,n
0.614,0.041,7.891,p
1.841,7.113,1.216,n
0.062,0.224,4.889,p
0.684,4.692,9.375,p
0.640,0.118,0.493,n
0.724,0.153,8.710,p
0.503,8.005,0.909,n
4.921,9.394,7.755,n
0.229,0.085,0.955,n
0.233,0.368,6.699,p
0.265,0.322,9.090,p
6.710,6.922,3.109,n
0.109,0.333,4.859,p
2.075,8.002,3.203,p
0.070,0.670,5.503,p
0.275,0.011,6.786,p
0.413,0.124,4.257,p
0.294,0.561,7.600,p
3.246,0.959,9.596,n
0.324,0.599,4.280,p
0.095,0.382,4.713,p
2.280,0.074,9.522,n
0.682,0.209,0.841,p
0.245,0.076,0.338,p
8.667,0.682,5.257,n
3.283,2.019,0.465,n
0.107,0.379,7.276,p
0.116,0.114,2.705,p
0.553,0.000,9.358,p
4.024,3.915,3.206,n
0.129,0.660,7.085,p
0.249,0.170,7.021,p
8.770,7.427,4.030,n
0.031,0.684,1.530,p
2.050,2.778,1.128,n
0.532,0.285,9.028,p
0.043,0.186,0.843,p
3.260,2.350,7.819,p
2.459,7.447,1.621,n
6.622,2.302,6.566,n
0.060,0.307,9.202,p
0.220,0.175,2.009,p
4.494,3.020,8.766,n
6.251,8.168,2.446,n
3.325,6.213,0.034,n
3.869,7.425,1.090,n
1.745,8.486,4.104,n
0.538,0.371,8.507,n
8.161,1.779,5.825,n
0.274,0.076,5.439,p
0.818,0.016,1.868,p
0.787,1.013,3.224,n
0.474,0.419,5.617,p
0.222,0.346,1.468,p
0.102,0.129,5.121,p
3.603,3.857,9.053,n
7.119,5.457,5.902,n
7.115,7.747,5.279,n
5.516,4.599,3.727,n
0.343,0.621,5.938,p
7.127,4.537,4.122,n
0.449,0.369,0.679,p
0.088,4.443,1.950,n
0.271,0.547,6.778,p
0.987,1.190,4.816,n
0.193,0.729,7.911,p
7.211,3.601,1.018,n
5.074,2.294,3.720,n
0.164,0.039,1.034,n
0.140,0.289,8.137,p
2.483,6.292,1.078,n
6.614,1.678,6.434,n
6.243,9.407,4.573,n
3.772,8.393,6.649,n
5.800,5.645,8.137,n
1.834,0.449,2.053,n
0.974,0.025,8.074,p
8.586,4.839,8.626,n
0.282,0.434,4.105,p
0.064,0.345,2.198,n
0.738,0.041,3.042,p
0.845,0.105,1.261,p
0.054,0.046,1.940,p
0.305,0.350,3.451,p
0.766,0.078,2.605,p
0.355,0.327,3.998,p
3.354,1.742,7.559,p
6.270,2.656,1.963,p
0.356,0.459,1.991,p
9.678,5.117,6.127,n
0.202,0.159,9.577,p
2.904,1.676,2.132,n
0.144,0.620,3.656,p
0.566,0.046,8.429,p
1.650,0.647,4.305,n
0.857,2.893,0.005,n
1.680,2.308,0.136,n
4.644,3.339,5.763,n
0.388,0.536,2.057,p
2.409,7.319,0.910,n
9.503,3.602,6.326,n
0.881,0.070,2.525,p
2.192,4.418,4.267,n
1.911,9.210,5.216,n
6.923,9.898,5.921,n
4.794,7.089,5.942,n
0.097,0.861,8.232,p
7.424,2.824,4.719,n
3.312,5.165,6.261,n
3.294,8.518,6.079,n
3.883,8.320,1.347,n
0.215,0.638,1.716,n
0.273,0.191,1.737,p
0.057,0.419,7.585,n
0.526,0.112,8.249,p
0.584,0.308,1.057,p
0.328,0.085,1.808,p
0.487,0.331,7.360,p
1.052,1.879,3.766,n
0.694,0.138,6.978,p
9.688,0.195,3.840,n
9.214,4.485,0.610,n
7.899,0.803,3.875,n
9.364,8.700,3.599,n
0.040,0.227,8.392,p
0.449,0.350,1.188,p
1.224,5.234,3.640,n
0.533,0.138,6.838,p
7.129,2.660,8.034,n
1.490,9.491,7.642,n
9.188,1.159,1.421,n
7.563,9.544,7.822,n
0.033,0.750,6.006,p
2.100,6.480,8.007,n
7.293,2.504,7.982,n
0.339,0.276,0.708,p
0.127,0.028,2.622,p
9.681,0.946,8.243,n
5.868,4.134,3.792,p
0.933,0.026,4.784,n
0.154,0.019,8.275,p
0.622,0.039,0.010,p
0.123,0.180,7.100,p
0.422,0.394,5.718,p
9.959,9.674,2.006,n
8.350,5.589,5.340,n
9.079,5.290,0.010,n
7.868,5.569,0.058,n
1.384,5.258,3.296,n
0.221,0.371,5.037,p
0.068,0.393,1.908,p
0.281,0.255,1.580,p
0.553,0.114,2.513,p
0.395,0.411,4.202,p
0.097,0.892,0.029,p
7.222,1.725,2.763,n
0.183,0.090,3.382,p
0.156,0.383,5.594,p
0.062,0.857,4.055,p
2.000,7.782,2.576,n
0.161,0.134,9.178,p
3.200,5.312,3.994,n
0.969,4.981,2.963,n
0.521,0.305,9.116,p
0.914,7.917,7.763,n
0.203,0.703,6.526,p
0.193,0.051,7.196,p
0.406,0.359,9.359,p
0.676,0.282,3.133,p
9.162,0.874,1.049,n
0.164,3.190,7.212,n
0.114,0.005,1.492,p
0.061,0.446,0.827,p
0.191,0.289,4.146,p
6.170,7.120,1.081,n
0.086,0.650,3.501,p
9.944,0.336,8.819,n
0.620,0.135,2.892,p
0.057,0.200,0.635,n
7.570,8.702,5.749,n
7.790,4.684,3.667,n
5.865,4.388,8.633,n
0.079,0.754,7.627,p
8.625,5.600,6.049,n
3.758,6.456,6.878,n
9.095,1.406,5.145,p
0.595,0.238,6.515,p
0.857,0.068,7.165,p
0.288,0.968,8.873,n
0.296,0.008,7.041,p
2.452,0.630,9.079,n
8.714,2.208,5.275,n
0.007,0.124,9.244,p
0.133,0.607,4.419,p
0.073,5.223,0.016,n
1.007,5.492,8.406,n
9.206,9.563,8.840,n
4.453,1.531,4.870,n
4.846,2.652,5.433,n
0.338,0.572,9.754,p
0.384,0.387,2.174,p
9.670,6.919,1.057,n
0.078,0.099,4.050,p
0.251,0.144,3.206,p
0.138,0.112,7.913,n
0.570,0.013,5.200,p
0.618,5.888,1.482,n
0.167,0.660,8.929,p
2.364,9.131,8.460,n
0.513,0.077,5.574,p
0.417,0.381,1.422,p
8.626,0.594,6.413,n
0.429,0.450,9.376,p
0.279,0.172,9.562,p
0.576,0.112,8.041,p
1.192,0.426,3.204,n
4.747,0.885,3.029,n
0.068,0.910,4.535,p
8.327,8.591,2.928,n
0.561,0.302,6.330,p
3.603,0.560,4.170,n
4.769,6.142,3.600,n
6.240,2.118,4.128,n
0.365,0.326,3.801,p
4.692,8.435,1.432,n
3.132,8.322,0.128,n
8.196,1.716,5.046,n
9.016,4.289,6.509,n
0.392,0.393,3.105,p
0.262,0.619,5.447,p
0.229,0.698,1.292,p
6.908,1.506,7.004,n
4.113,1.799,6.725,n
0.516,0.083,2.914,p
0.910,9.886,0.627,n
7.645,5.140,9.317,n
0.050,0.824,6.892,p
0.474,0.245,2.874,p
4.932,0.673,3.851,n
0.104,0.099,0.162,p
8.056,7.706,4.421,n
0.097,0.665,6.805,p
0.420,0.185,2.059,n
0.378,0.100,9.488,p
6.214,6.717,8.432,n
0.971,0.028,8.881,p
3.844,5.967,9.128,n
0.343,0.422,7.624,p
7.630,3.848,3.027,n
0.613,0.284,6.024,p
4.546,0.431,9.209,n
1.948,8.446,0.174,n
6.343,6.797,1.357,n
0.193,0.296,1.664,p
0.432,0.470,9.189,p
0.415,0.413,5.310,n
4.033,4.830,4.737,n
0.445,6.412,1.946,n
8.481,6.282,0.863,n
0.091,0.824,9.977,p
5.394,6.605,7.480,n
0.291,0.397,6.873,p
0.363,4.665,4.690,n
0.606,0.317,8.481,p
1.496,5.447,4.962,p
0.702,0.203,1.085,p
5.801,0.930,1.490,n
3.691,4.477,7.637,n
0.038,0.218,4.553,p
3.518,5.822,4.889,n
8.135,8.136,7.023,n
4.993,2.749,6.327,n
0.219,0.635,6.410,n
5.267,1.493,5.762,n
0.803,4.325,5.554,n
0.271,0.693,7.699,n
0.412,0.404,0.056,p
0.144,0.047,9.737,p
0.048,0.014,7.521,p
0.196,0.371,9.578,p
0.919,0.048,9.245,p
0.180,0.493,1.148,n
5.058,7.005,9.261,n
0.268,0.456,8.056,p
0.358,9.457,9.110,n
5.974,7.217,9.130,p
0.708,0.195,4.066,n
0.540,0.322,6.092,p
0.097,0.334,4.992,p
7.662,5.312,7.953,n
0.550,0.113,1.251,p
2.862,6.684,2.984,p
0.750,0.113,9.735,p
0.301,0.524,1.131,p
0.043,5.508,3.372,n
5.929,6.457,8.046,n
0.455,0.046,7.066,p
0.076,0.046,2.425,p
0.073,0.527,6.529,p
0.727,0.266,1.791,p
9.438,2.167,1.292,n
8.030,2.631,3.940,n
6.907,7.373,4.794,n
0.034,0.159,5.469,p
0.045,0.901,9.979,p
0.181,0.580,4.773,p
1.142,2.694,1.854,p
0.127,3.093,9.062,n
0.164,0.074,9.277,p
0.115,0.665,1.397,p
0.023,0.556,4.369,p
0.505,0.050,7.506,p
0.103,0.247,2.242,p
7.778,4.225,0.839,n
0.214,0.207,7.313,p
0.347,0.455,5.951,p
0.096,0.647,5.371,p
4.023,4.642,4.767,n
0.490,0.497,2.881,p
0.234,0.419,2.744,p
5.797,0.539,4.527,p
6.777,6.460,1.207,n
0.289,0.548,4.681,p
5.953,4.212,7.794,n
6.077,1.214,7.196,n
0.648,0.092,0.555,p
0.006,0.550,8.116,p
6.702,1.762,3.425,n
0.619,8.647,0.434,n
8.303,6.342,6.444,n
0.370,0.350,8.788,p
0.622,0.333,9.385,p
0.280,0.519,4.018,n
0.099,0.025,9.352,p
8.935,3.760,6.251,n
8.926,6.900,6.508,n
3.642,5.893,1.012,n
8.055,5.460,7.702,n
0.021,0.243,8.764,p
9.268,0.194,4.566,n
3.559,4.219,0.071,n
0.218,0.782,9.603,p
0.995,9.032,3.328,n
0.189,0.568,3.175,n
3.179,6.490,1.756,n
4.167,6.040,5.636,n
5.753,4.415,4.451,n
1.234,5.005,2.052,n
0.202,0.665,4.133,p
0.314,0.424,6.829,p
8.689,7.442,2.101,p
6.753,5.745,6.084,n
4.954,9.266,1.977,n
0.041,0.788,8.757,p
0.135,0.553,6.700,p
1.757,6.229,5.758,n
3.123,9.571,3.812,p
0.483,0.466,9.230,p
0.495,0.400,6.472,p
0.695,0.095,5.655,p
0.638,0.154,2.227,n
0.060,5.544,4.630,n
7.196,6.120,0.771,n
0.874,0.021,9.691,p
0.217,0.575,9.194,p
0.442,0.551,3.107,p
0.873,5.754,1.571,n
0.409,0.551,9.282,p
1.852,8.880,3.172,n
0.033,0.273,8.121,n
4.393,4.539,2.559,n
0.909,0.039,6.933,p
2.513,4.208,1.749,n
7.489,1.196,4.468,n
9.644,2.775,9.629,p
3.837,8.062,0.731,n
0.009,0.888,7.095,p
2.507,9.825,0.969,n
6.440,4.697,0.024,n
5.779,4.316,3.145,n
9.956,1.957,0.039,n
0.203,0.235,8.543,p
8.367,5.997,3.603,n
0.504,0.463,4.284,p
0.702,0.008,5.328,n
5.493,2.464,4.270,n
0.384,0.367,1.825,p
0.081,0.625,3.697,p
0.265,0.672,3.274,p
0.457,0.078,4.055,n
0.783,0.207,4.628,p
6.353,8.788,0.868,n
0.481,0.284,4.015,p
0.544,0.052,5.450,p
5.036,7.986,4.527,n
2.557,8.294,8.330,n
6.187,3.669,9.514,p
0.019,0.089,2.145,p
9.649,8.119,1.676,p
0.437,0.229,1.523,p
3.000,0.674,5.566,n
0.042,0.045,0.454,p
4.556,3.355,9.565,n
1.587,5.084,4.157,n
0.523,0.190,4.090,p
0.340,0.184,5.722,p
8.504,8.159,0.264,n
7.734,5.985,6.392,n
8.445,3.669,0.895,n
0.538,0.425,0.720,p
0.875,0.008,0.659,p
6.610,2.203,5.388,n
0.564,0.412,5.891,p
0.824,0.107,9.171,p
0.352,4.510,3.968,n
0.220,0.581,3.028,p
0.490,0.192,0.936,p
4.718,2.772,8.099,n
5.200,3.391,1.753,n
5.682,4.408,3.067,n
0.395,0.030,8.742,p
0.790,0.107,8.280,p
8.951,3.834,1.371,n
1.684,2.693,3.036,p
0.280,0.419,2.519,p
0.581,0.371,7.237,p
4.056,2.329,5.648,n
0.331,0.595,7.487,p
0.034,2.541,5.290,n
0.833,0.121,6.282,p
0.302,0.050,3.075,n
0.226,0.212,3.025,p
2.232,2.369,2.776,n
0.232,0.625,2.771,n
9.440,7.307,9.645,n
6.362,7.153,1.042,n
9.561,0.380,4.724,n
2.318,9.533,1.692,n
7.966,2.533,4.574,p
0.128,0.001,8.421,p
0.467,0.443,2.563,p
0.289,0.261,3.136,p
0.207,0.780,7.750,p
1.452,9.084,3.570,n
0.069,0.399,2.073,p
0.343,0.026,2.413,p
0.933,0.033,2.522,p
9.418,6.296,9.772,n
0.561,0.160,3.572,p
5.964,1.988,0.172,n
0.615,0.037,6.236,n
9.121,3.804,9.165,n
8.634,7.651,5.904,n
0.089,0.469,0.718,p
0.045,0.052,2.976,p
0.547,0.304,2.775,p
0.293,0.196,1.579,p
0.095,0.104,5.572,p
0.378,0.323,1.747,p
8.818,4.658,6.164,p
0.575,5.222,9.452,n
0.259,0.054,1.479,p
0.585,0.213,2.090,p
2.569,7.277,8.668,n
0.313,0.005,1.067,p
0.077,0.251,2.389,p
0.026,0.644,7.929,p
0.469,0.255,9.035,p
0.664,1.188,5.010,n
0.792,7.657,5.012,n
8.177,5.787,4.712,n
2.230,0.453,6.114,n
0.041,0.894,9.616,p
0.597,0.298,2.712,p
0.492,0.195,1.669,p
0.036,0.116,9.017,p
0.041,0.893,9.603,p
5.481,2.165,7.420,n
1.555,4.704,9.602,n
0.781,2.240,7.088,p
1.673,0.683,4.409,n
0.127,0.411,8.580,p
8.154,0.698,1.893,n
0.648,0.267,5.023,p
0.458,0.407,8.049,p
0.566,0.283,7.829,p
4.354,8.295,0.311,n
0.555,0.111,7.072,p
2.780,1.925,0.843,n
0.033,0.090,0.577,p
7.380,8.416,7.078,n
4.079,9.703,1.713,p
0.236,0.480,0.540,p
5.377,4.659,5.400,n
0.001,0.289,2.168,p
5.532,8.819,9.981,n
6.120,3.831,3.713,n
2.574,9.105,1.018,n
0.166,0.070,1.466,p
1.604,1.367,4.127,n
3.339,4.446,9.606,n
0.209,0.713,9.490,n
0.203,0.012,7.186,p
0.524,0.109,5.293,p
9.301,6.954,7.517,n
0.503,0.357,5.875,p
0.067,0.183,0.126,p
3.444,0.571,7.913,n
2.237,5.392,7.098,n
7.175,5.195,6.167,p
0.384,0.046,6.848,p
1.709,2.533,9.749,n
0.197,0.730,5.517,p
0.133,0.777,9.483,p
4.699,4.511,4.240,n
2.824,0.058,0.993,n
6.181,9.630,3.654,n
1.259,8.858,3.538,n
0.128,0.572,6.323,n
0.137,0.520,1.730,n
2.758,1.025,1.445,n
0.184,0.318,4.454,p
0.025,0.462,0.584,p
0.562,0.066,9.256,p
5.825,3.703,7.563,n
0.624,0.273,4.136,p
0.512,8.711,9.048,n
1.624,7.196,5.150,n
0.098,0.363,6.030,p
2.493,2.741,4.840,n
2.985,0.086,6.765,n
0.166,0.056,0.737,p
0.042,0.706,2.643,p
9.228,3.891,9.836,n
0.171,0.165,7.122,n
0.672,0.295,3.782,p
0.344,0.565,6.122,p
0.108,0.226,2.367,p
0.343,0.123,1.072,p
4.251,6.122,2.398,n
0.512,0.140,1.423,p
6.867,7.465,0.274,n
0.025,0.007,4.306,p
0.138,0.201,6.440,p
0.033,0.024,7.781,p
0.193,0.236,9.541,p
6.157,8.181,6.894,n
5.895,9.451,8.368,n
0.466,1.578,6.527,n
7.495,1.958,1.613,n
0.370,0.418,9.907,p
8.180,9.170,3.489,n
3.741,9.679,9.346,n
0.303,0.403,2.275,p
0.225,0.653,5.247,p
0.293,0.412,9.423,p
0.376,5.097,2.864,n
3.782,0.496,5.793,n
0.367,0.548,4.470,p
0.770,0.106,4.527,p
3.173,4.580,6.378,n
1.923,7.523,0.383,n
0.130,0.540,4.653,p
2.031,1.451,8.693,n
9.723,2.853,5.654,n
0.318,0.377,3.674,p
5.145,1.507,6.921,n
0.169,0.307,5.033,p
3.317,2.162,5.238,n
1.079,1.252,1.988,p
0.692,0.305,7.090,p
0.010,0.538,3.988,p
0.172,0.726,3.946,p
6.480,1.224,5.855,n
7.832,6.285,1.415,n
0.779,0.156,2.917,p
0.788,0.013,8.083,p
0.641,0.321,2.114,p
0.498,0.261,8.724,p
0.920,0.063,9.062,p
8.591,2.144,1.899,n
0.822,0.147,0.946,p
0.814,6.778,9.546,n
0.163,7.792,9.273,n
1.161,5.080,1.072,n
5.971,2.167,7.154,n
9.741,2.967,0.496,n
0.204,0.559,3.732,p
0.825,0.950,2.377,n
8.066,9.664,2.002,n
6.437,9.466,0.398,n
3.094,9.562,1.420,n
9.540,9.900,1.632,n
6.932,9.240,0.487,n
1.654,0.606,5.512,n
0.103,0.823,6.780,p
0.141,0.828,7.262,p
0.704,0.022,9.087,p
0.829,8.024,1.306,n
7.581,9.945,0.668,n
1.245,2.220,0.515,n
0.889,8.964,0.747,n
2.233,8.443,0.765,n
0.595,0.274,0.913,p
0.884,0.092,9.192,p
8.762,7.446,7.807,n
8.268,8.139,8.577,n
0.318,0.170,9.654,p
5.169,2.888,2.019,n
0.807,0.012,4.745,p
0.256,0.282,2.192,n
3.220,4.041,4.045,n
0.578,0.126,9.342,p
0.977,7.313,3.418,p
0.116,1.497,5.971,n
0.074,0.149,4.347,p
7.970,4.808,9.366,p
0.335,0.350,6.431,p
0.171,0.468,5.135,p
0.401,0.173,0.177,p
0.382,0.479,3.054,n
6.346,4.355,6.990,n
0.134,0.284,4.498,p
0.261,0.499,4.804,p
9.341,5.758,3.795,p
3.409,2.417,6.953,n
0.709,0.243,8.550,p
0.405,0.425,3.363,p
3.174,9.585,2.985,n
0.125,0.604,8.809,p
7.438,6.029,7.622,n
8.408,3.865,4.537,n
0.640,0.238,4.968,p
0.858,0.028,0.674,p
0.264,0.343,1.870,p
0.107,0.810,7.576,p
0.320,0.214,0.973,p
0.462,0.121,9.821,p
0.637,0.168,4.586,p
2.066,4.045,0.732,n
6.880,3.054,8.543,n
4.888,9.407,2.747,n
4.467,9.625,3.538,n
0.486,0.442,6.864,p
0.825,0.093,9.242,p
0.080,0.317,6.361,p
0.153,0.834,8.672,p
0.428,0.304,6.321,p
0.454,0.266,4.553,n
0.093,0.806,1.913,p
6.153,8.765,4.925,n
0.363,0.434,0.411,p
5.452,0.323,2.606,n
0.207,0.183,0.556,p
0.208,0.079,4.986,p
8.272,0.322,1.150,n
0.719,8.373,3.757,n
3.881,5.864,8.182,n
9.773,9.411,2.578,n
0.036,0.149,2.836,p
0.460,0.381,8.071,p
4.935,3.381,3.956,p
0.407,0.436,1.023,n
3.654,1.980,8.271,n
0.309,0.217,4.184,n
0.433,0.003,3.165,p
0.083,0.693,6.637,p
3.721,5.652,4.824,n
8.709,3.852,5.548,n
5.106,7.558,7.010,n
0.202,0.504,0.269,p
2.781,6.424,0.022,n
7.266,5.399,5.073,p
0.156,0.408,7.238,p
0.645,0.116,6.597,p
0.271,0.261,3.858,p
7.023,5.479,2.918,n
4.838,8.273,3.226,n
7.466,0.615,8.598,n
0.699,0.038,9.470,n
0.209,0.036,6.124,p
0.673,0.228,9.819,n
0.282,0.156,1.896,p
1.918,6.343,7.066,n
0.303,0.444,3.639,p
0.477,0.213,1.557,p
0.067,0.265,8.837,p
0.074,0.578,3.071,p
0.047,0.567,9.869,p
0.014,0.142,8.629,p
0.019,0.892,3.451,p
9.682,3.690,6.447,p
0.582,0.116,6.827,p
0.043,0.955,1.430,p
9.367,6.659,3.887,n
9.431,4.431,5.449,n
0.292,0.175,2.424,p
5.147,6.692,3.140,n
1.704,2.539,2.127,p
3.419,4.446,1.139,n
0.021,0.808,5.372,p
0.474,0.209,7.723,p
2.987,8.073,8.954,n
1.263,1.075,5.069,n
9.428,6.453,7.233,n
0.103,0.606,3.523,p
1.328,9.496,2.313,n
4.216,9.654,6.652,n
2.953,9.788,9.110,n
0.260,0.312,1.871,p
0.492,0.039,9.747,p
0.499,0.452,5.176,p
3.224,1.829,0.441,n
0.799,1.128,2.613,n
9.527,0.473,6.189,n
5.638,3.761,2.711,n
7.442,9.432,0.009,p
3.563,2.578,8.825,n
6.396,1.327,7.559,n
0.836,0.083,1.941,p
0.018,0.261,7.265,p
0.615,0.354,1.513,p
9.852,6.496,1.451,n
2.783,1.710,3.761,p
0.080,2.532,0.515,p
0.750,0.077,7.711,p
0.719,0.067,2.359,p
8.037,3.453,8.605,n
4.597,0.229,1.079,n
5.680,4.746,6.975,n
0.406,9.261,9.989,n
9.492,0.492,6.916,n
0.888,0.026,6.041,p
9.463,2.173,5.455,n
0.123,0.127,6.624,p
9.381,5.716,4.452,n
0.205,0.195,4.128,p
0.800,0.021,2.463,p
0.609,0.308,7.165,p
5.068,1.409,7.592,n
0.023,0.053,3.044,p
0.015,0.917,5.736,n
7.440,7.660,5.299,n
0.566,0.054,3.711,p
0.242,0.640,0.386,p
0.085,0.292,2.373,p
0.459,9.343,1.618,n
0.115,0.304,1.608,p
0.806,0.133,1.664,p
0.367,0.556,2.714,p
6.413,5.981,5.995,n
2.271,6.306,2.377,n
4.578,0.944,4.716,n
1.999,7.647,0.271,p
0.210,0.015,5.394,p
6.293,8.310,8.833,n
6.268,1.552,0.511,n
0.655,0.075,4.817,p
4.163,9.862,2.191,n
9.135,8.328,8.974,n
0.448,0.531,6.870,p
5.528,8.691,4.962,p
3.838,0.936,2.989,n
8.173,7.139,5.877,n
9.595,6.577,8.828,n
0.189,0.308,8.077,p
8.043,4.099,0.665,n
0.957,0.020,2.800,p
0.362,0.051,4.410,p
0.109,0.128,2.617,p
0.297,0.553,3.107,p
0.439,0.280,6.523,n
4.966,1.881,4.408,n
1.924,1.461,8.271,n
0.685,9.338,5.357,n
9.215,9.494,2.717,n
0.781,0.170,5.594,n
4.145,8.421,2.230,n
0.074,0.422,5.829,p
0.186,0.192,6.871,p
7.154,5.373,2.938,n
0.424,0.082,7.776,p
3.171,7.744,8.339,p
2.062,7.283,0.176,n
0.103,0.381,3.938,p
8.147,7.480,1.118,n
8.723,7.625,1.313,p
4.135,4.725,9.070,n
7.500,3.191,6.437,n
0.035,0.803,3.519,p
0.284,0.333,3.726,p
0.854,0.051,5.335,p
5.376,1.075,7.107,n
7.441,9.382,9.280,n
6.653,9.174,9.123,n
3.991,7.758,9.507,p
0.103,0.619,6.684,p
5.037,8.182,2.596,n
7.707,5.626,6.558,n
5.846,1.088,9.433,n
0.111,0.312,8.722,p
9.534,9.602,9.970,n
0.158,0.332,5.774,p
0.231,0.538,4.606,p
0.144,0.510,7.611,p
0.330,0.284,5.343,p
0.125,0.849,6.956,p
0.314,7.675,0.883,p
0.703,0.207,5.663,p
5.224,2.286,6.680,n
5.565,4.012,6.532,n
0.339,0.219,3.675,n
0.223,0.367,3.734,p
4.344,4.571,0.760,n
0.734,0.133,8.427,p
0.325,0.303,8.379,p
2.783,5.374,6.755,n
0.596,0.188,5.725,p
0.736,7.822,9.237,n
7.090,8.538,2.498,n
0.336,0.511,6.233,p
0.561,0.370,4.959,p
6.822,8.219,4.405,p
5.826,6.556,0.099,n
0.372,0.472,0.060,p
1.576,1.734,4.474,p
2.735,8.942,4.060,n
0.032,0.012,0.509,p
0.417,0.133,0.429,n
0.056,0.942,9.830,p
1.466,7.495,1.124,n
0.012,0.846,4.982,p
6.058,6.329,5.865,n
3.234,7.158,0.252,n
0.097,0.765,5.037,p
0.536,0.190,5.181,p
4.365,1.342,5.777,n
5.613,9.645,8.714,n
6.063,5.913,2.475,p
0.320,0.553,6.784,p
0.173,0.640,5.893,p
0.807,0.132,9.545,p
0.236,0.086,5.147,n
4.906,7.314,8.600,n
0.036,0.401,6.436,p
1.701,1.099,1.100,n
0.033,0.527,6.954,p
1.340,1.010,1.012,n
0.690,0.136,1.580,p
2.380,8.921,0.617,n
6.629,2.984,2.112,n
0.714,0.149,0.047,p
0.139,0.302,7.400,p
9.367,5.903,1.081,p
5.448,8.251,1.793,n
0.432,0.511,6.819,p
0.364,0.207,0.346,p
0.685,0.029,2.730,p
0.688,0.258,1.653,p
0.394,0.489,8.721,n
9.436,0.518,6.365,n
0.271,0.380,3.285,p
0.416,0.514,8.276,p
0.472,0.063,7.673,p
4.910,9.211,3.577,n
7.796,7.578,8.047,n
0.283,0.555,7.315,p
0.063,0.150,8.823,p
0.235,0.019,0.021,p
0.704,0.093,4.389,p
0.045,0.844,0.014,n
7.182,0.625,7.585,n
0.558,0.230,6.387,p
0.146,0.728,9.314,p
9.270,3.433,8.526,n
9.489,8.294,6.327,n
9.059,7.770,0.017,n
0.281,0.606,5.217,p
0.630,0.301,0.122,p
7.749,8.973,3.132,n
8.156,7.854,7.644,p
9.947,5.816,3.034,n
0.594,0.072,5.336,p
0.970,0.015,0.459,p
5.415,0.491,4.881,n
2.434,9.957,8.413,n
8.420,8.660,5.159,n
9.789,9.984,2.355,n
5.612,0.264,0.958,p
5.114,5.333,7.654,n
0.103,0.820,8.206,p
0.281,0.310,5.924,p
9.282,5.431,8.624,p
7.743,5.532,9.333,n
0.054,0.177,0.919,p
6.601,3.360,8.819,n
0.221,0.248,5.600,p
3.206,7.878,6.670,n
2.388,1.449,7.348,n
0.142,0.521,3.025,p
9.281,2.481,9.533,n
7.257,3.578,2.588,p
7.456,0.466,3.797,n
9.309,6.903,3.279,n
3.461,3.479,7.948,n
3.929,2.770,7.448,p
0.102,0.872,6.459,p
0.435,0.281,2.483,p
4.069,4.671,7.689,n
5.661,4.641,6.971,n
5.898,9.914,0.142,n
0.095,0.408,4.328,p
9.128,6.097,5.654,n
3.445,7.378,8.459,n
0.507,0.422,0.255,p
0.135,0.271,0.474,p
5.151,7.822,3.384,n
8.771,9.769,4.093,n
0.912,0.012,9.297,p
8.165,9.304,5.128,n
6.762,1.067,1.071,n
0.056,0.852,1.603,p
7.530,3.761,2.292,n
0.062,0.127,8.838,p
9.213,3.516,4.306,n
3.283,8.849,5.624,n
1.774,8.896,2.931,n
1.273,8.825,0.878,n
0.043,0.127,4.254,p
6.677,7.223,0.036,n
6.968,6.799,9.155,n
4.894,8.394,6.128,p
1.484,4.511,4.933,n
3.376,2.000,5.221,n
9.117,5.829,5.317,n
0.127,0.629,8.495,p
3.322,7.659,0.679,n
0.081,0.046,9.767,p
0.044,0.114,0.152,p
6.757,2.928,8.871,n
0.508,0.028,7.034,p
0.188,0.624,3.515,p
1.462,9.772,7.568,p
9.682,9.186,0.956,n
3.105,4.591,5.555,n
0.230,0.579,5.577,p
0.661,0.254,7.222,p
3.453,9.921,9.135,n
4.001,6.235,3.148,n
0.518,0.090,4.519,p
5.529,3.212,4.389,n
6.543,2.666,5.732,n
0.191,0.079,9.369,p
0.489,0.426,1.411,p
0.335,0.138,5.961,p
0.541,0.210,5.883,p
0.601,0.262,3.370,n
3.473,0.918,2.273,n
0.813,0.465,5.264,n
0.005,0.437,6.717,p
0.700,0.146,5.356,p
0.107,0.024,1.667,p
0.432,0.152,8.262,p
6.125,7.465,8.999,n
0.550,0.370,3.199,p
0.789,1.780,8.964,n
0.398,0.499,3.976,p
0.062,0.579,6.478,n
0.562,0.063,7.443,p
0.201,0.232,8.925,p
